"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"201807","2호선","홍대입구","1610","16","44707","5160","41752","21955","78929","41831","97866","120823","72529","132422","64129","105706","70891","122001","83514","156078","96422","178010","103373","174798","123333","171776","148393","186059","180477","213421","222525","279886","179482","241241","177762","137738","223071","110292","251337","92526","141213","67127","18009","25050","23","2581","0","0","0","0","20180803"
"201806","2호선","강남","272","15","17290","12198","25215","57148","47501","177670","74695","339144","62870","346065","63717","180339","84928","150954","111042","153808","144073","182199","147431","158199","177025","150397","199666","154921","251332","182703","382504","255212","264366","198324","215243","99080","258259","76023","280688","64820","134091","44404","23464","12106","381","392","325","522","42","141","20180703"
"201806","2호선","강변(동서울터미널)","21","0","11003","4816","32893","37208","99977","42619","138563","60589","108052","56589","88615","54671","82897","53941","80252","61392","77368","70325","72911","76252","72151","87616","77185","96557","87173","107607","93662","144959","80451","123043","64959","86684","53839","77296","42527","73444","16328","41600","2222","10296","19","137","9","186","0","40","20180703"
"201806","2호선","건대입구","380","7","23030","2238","28247","17850","63436","30514","106421","71855","71438","57219","44860","55003","45474","57956","51854","71222","59032","78519","60417","78198","67106","82609","76061","96699","85160","122974","103111","181522","84995","155480","85816","93921","97471","80878","102409","75192","65584","48643","10961","16234","156","1647","106","420","19","115","20180703"
"201806","2호선","교대(법원.검찰청)","24","0","3323","7190","14304","30482","28876","72010","42382","160714","35108","153126","34162","75507","41421","68472","44439","64281","56322","68892","61884","62969","66662","57812","69294","58547","91775","67719","158357","88966","85243","61288","64621","34921","73315","30635","73581","30275","28082","18153","5249","5232","52","122","17","129","3","49","20180703"
"201806","2호선","구로디지털단지","236","7","48323","7001","59098","23567","150505","73986","192100","257076","125722","156755","79367","63781","70829","54919","76401","56500","77865","67849","70705","73239","72766","76674","85912","86503","118614","117437","235959","167213","136854","155454","85024","102882","73466","105064","57439","109088","30249","70019","4553","19300","41","424","9","256","6","75","20180703"
"201806","2호선","구의(광진구청)","49","2","14827","1550","27435","12081","73828","16252","115147","40219","66723","26433","37615","21738","32504","21567","33262","23544","34293","26813","29917","28415","29784","35059","33216","41359","37426","52688","45364","82135","27382","73111","21581","49008","20024","47941","16723","48052","10546","29338","1553","9548","17","142","10","125","4","33","20180703"
"201806","2호선","낙성대","103","0","13065","2483","28994","12631","92887","24485","134023","47953","85027","39462","47122","30711","41342","26952","45006","31772","44752","34333","40291","35726","43305","39888","46290","46340","51825","57612","62314","92768","39522","93969","29965","63702","27772","62234","23063","64862","13355","45862","2095","13619","39","356","12","143","4","117","20180703"
"201806","2호선","당산","21","1","8222","4879","20363","16554","53134","34071","65542","84678","43640","42449","32123","23230","30011","22681","29473","25768","29629","28504","26102","27384","27011","30655","31666","36835","45517","46298","67911","72106","37767","62037","29857","40013","26206","40216","22185","39459","11826","27075","1774","7824","20","364","14","225","5","85","20180703"
"201806","2호선","대림(구로구청)","551","18","45517","4820","37104","14844","79033","26384","107302","67737","78626","45689","48578","37909","40613","39899","43549","38528","43444","40480","39114","40115","39685","47596","44321","54409","51459","77754","70816","88542","42423","73416","31752","52349","25724","64778","19350","66929","10013","35788","1446","9218","18","301","5","88","4","60","20180703"
"201806","2호선","도림천","0","0","394","343","1297","1014","3322","5413","2956","5481","2054","1915","1528","1502","1415","1189","1834","1695","1633","1306","1724","1483","2289","1423","3194","1738","2508","1974","3211","2598","1967","2564","1087","1633","983","1499","556","1250","231","901","40","365","1","7","0","0","0","0","20180703"
"201806","2호선","동대문역사문화공원","353","5","12566","1307","7257","9560","9100","28347","14125","64651","15336","43134","16420","38367","20181","37499","26223","38666","29135","43867","33945","40317","42342","36852","51832","34472","55037","36242","63089","41430","45289","48809","35177","36296","33642","28651","31859","21734","21368","15526","3149","5130","28","257","26","211","2","65","20180703"
"201806","2호선","뚝섬","26","0","4852","1882","10049","15742","25905","29353","33475","106950","21582","54653","17224","24663","17499","21776","19635","22042","22648","23901","22643","22013","25593","23957","30646","26094","40620","29794","91255","39661","45575","30761","27383","18831","25291","16823","17628","16852","8550","11273","1236","3979","19","99","7","44","0","13","20180703"
"201806","2호선","문래","13","0","4532","2555","14531","10828","45151","30941","47261","104549","28362","55581","22373","23247","22873","22471","24653","23683","26526","24427","25894","23913","27941","23442","29516","26224","41787","30669","88006","47249","41483","43078","25451","25184","24595","22583","20242","20888","9711","15059","1538","5023","15","142","6","43","1","15","20180703"
"201806","2호선","방배","25","0","3621","3389","11681","15516","30008","28796","41761","79671","31782","59651","24318","38909","25965","29438","28191","30535","31274","30931","32945","30621","37365","28947","44886","30993","50689","37232","77668","45179","39462","37543","29178","24816","30154","23428","24360","25397","11340","15698","2128","4818","25","68","6","54","4","29","20180703"
"201806","2호선","봉천","54","1","18595","3085","31208","12268","82042","15091","113519","28189","70532","25340","41018","22577","34994","23288","36987","24441","38339","27260","31748","29017","31410","36226","35370","41967","37890","53080","38056","76597","25097","71825","19756","46985","18098","45813","14018","45750","6237","29631","895","8425","18","298","8","36","0","72","20180703"
"201806","2호선","사당","103","5","14986","4320","27477","35023","72843","56888","99052","83165","71640","65241","50726","51969","48967","63619","56165","63254","63627","61550","68031","60411","65889","68565","67891","86959","77012","122585","97642","183150","77701","148537","73903","87883","83365","80923","81655","84568","48087","57187","8283","18094","137","1093","95","306","8","161","20180703"
"201806","2호선","삼성(무역센터)","212","19","5642","5406","9349","40681","20228","125835","27316","324445","28044","249220","29307","119957","42689","104293","54911","99025","73925","108462","89050","95866","111101","82778","131472","76673","178517","73866","307982","82206","195035","58277","139731","32109","120898","24269","94687","21504","31745","13029","4177","7373","2231","2199","1946","119","36","42","20180703"
"201806","2호선","상왕십리","25","2","6394","1019","14106","5492","40592","12118","63220","40467","32905","21564","22941","14961","21290","12927","22069","14643","21822","16758","19253","17278","19802","19625","21718","23434","24575","28659","31454","43016","22084","36360","14161","24776","12496","23522","9718","23595","4335","16233","591","5706","6","85","6","78","0","21","20180703"
"201806","2호선","서울대입구(관악구청)","4462","16","32785","3331","50869","20191","139878","36369","195092","73205","127457","75065","77368","61152","71933","56699","74930","61658","81394","70397","75177","68693","80196","77296","88777","85686","97763","108664","109144","162552","72842","163735","61523","105735","60286","101206","55899","104918","31345","71939","4670","26732","97","5137","30","608","14","239","20180703"
"201806","2호선","서초","9","0","1549","5564","7476","22092","16249","53405","25072","128979","27317","93801","21561","46558","30395","39237","29314","30815","38890","33865","39063","33067","44160","26082","51575","27189","62557","27774","111621","32386","51936","24962","34629","12968","38331","12219","30668","12273","10419","7611","1356","1873","17","31","5","30","0","19","20180703"
"201806","2호선","선릉","115","5","6855","6260","13545","43269","25574","114840","37142","291756","37607","216678","40864","88878","53170","64457","62106","59212","75477","67815","80429","59983","97920","53003","136688","53874","160362","58369","294025","64228","156820","47617","97821","28428","104313","23850","83035","22332","35691","15302","5914","6334","124","236","94","75","11","57","20180703"
"201806","2호선","성수","44","3","6398","3890","11721","31170","27443","67770","35106","235173","27475","84087","24098","38054","24985","31363","27693","31201","32510","34642","35494","33389","38448","35218","47414","36847","69666","39729","166946","47876","85364","38271","45230","23172","41482","19701","31751","18259","15544","14406","1941","8205","44","1306","42","281","2","14","20180703"
"201806","2호선","시청","67","3","1326","2073","2506","18583","5662","69252","8539","209328","11859","85477","16608","29915","24217","28744","25203","27772","31202","30906","35593","27052","40102","23944","45418","22621","70606","23674","168187","25643","73126","16171","47598","9715","44923","9431","31893","8542","14892","6236","2085","1859","2483","174","3082","65","8","35","20180703"
"201806","2호선","신답","14","0","1002","151","1829","1018","5955","1192","8594","2131","3429","1246","2283","1414","1991","1354","2140","1579","2172","1811","1786","1894","1824","2384","2161","3079","2530","3445","2165","6746","1424","6311","788","3253","587","3474","612","2872","232","2231","33","560","0","1","0","0","0","0","20180703"
"201806","2호선","신당","122","0","7708","1685","13470","11968","29510","20229","44223","44251","28337","27126","21648","20945","22001","21714","24054","21516","25171","23271","25164","23908","25884","26085","29543","28901","33039","34302","39828","44737","27564","35654","20322","23342","17445","21562","13042","21822","6987","15102","1098","5085","19","111","15","157","0","36","20180703"
"201806","2호선","신대방","154","4","31163","2650","41135","13360","100966","20731","136893","37529","91523","27124","52829","23223","42579","23556","42818","25203","41293","29462","35873","32606","34482","42010","38034","48836","40602","65044","48667","91513","32335","89121","24032","62290","19032","66692","14225","71700","7129","44200","1152","12361","16","243","3","97","0","65","20180703"
